,0,1,2,3,4,5,6,7,8,9
0,0.6952446410072515,x11_22_21,0.7216511275798867,jul_precipitation_inch,0.7353098290598291,se_t006_001,0.7223625469924811,jul_precipitation_inch,0.7111240741722791,se_t006_001
1,0.8274962148378358,x6_9_22,0.8308530560204,x6_9_22,0.8845708689458689,apr_precipitation_inch,0.8513666979949874,may_precipitation_inch,0.8787364550741547,may_precipitation_inch
2,0.9208403060004782,aug_precipitation_inch,0.9393577177464341,se_t006_001,0.9506588319088319,may_precipitation_inch,0.9377545426065161,apr_precipitation_inch,0.9672977320535256,apr_precipitation_inch
3,0.9718702685472945,may_precipitation_inch,0.95772571519643,x6_17_22,0.9754807692307692,x6_12_22,0.9701891447368423,x6_9_22,0.984603418712768,x6_9_22
4,0.9822695035460993,mar_precipitation_inch,0.9688520997689059,may_precipitation_inch,0.985576923076923,mar_precipitation_inch,0.9862253289473685,se_t006_001,0.99122341835923,mar_precipitation_inch
5,0.9889433420989721,apr_precipitation_inch,0.977000159375249,nov_precipitation_inch,0.9882478632478633,x6_9_22,0.9902196898496242,aug_precipitation_inch,0.9937688921885772,aug_precipitation_inch
6,0.993595107179855,se_t006_001,0.9815821977846841,apr_precipitation_inch,0.9899483618233618,x11_22_21,0.9912476503759398,pct_se_a03001_007,0.9943433914903397,pct_se_a01001_013
7,0.9945413977209339,se_t009_001,0.9874790819985656,pct_se_a01001_005,0.9907941595441595,se_a00002_002,0.993577694235589,nov_precipitation_inch,0.9951565289636033,pct_se_a03001_007
8,0.9775978165590884,41p,0.9920710813610646,pct_se_a12001_004,0.9908831908831909,jul_precipitation_inch,0.9808309837092732,41p,0.9952183981191777,x11_22_21
9,,,0.9934257709777672,se_a00002_003,0.9913995726495727,pct_se_a01001_009,,,0.9958636050273109,pct_se_a03001_008
10,,,0.994451749143358,se_t012_001,0.9917111823361823,min_dist,,,0.9967209347545563,nov_precipitation_inch
11,,,0.9947406167822137,se_a00002_002,0.9918447293447293,nov_precipitation_inch,,,0.9968358346149087,pct_se_a09001_005
12,,,0.9950294844210694,pct_se_a12001_008,0.9923165954415955,se_a00002_003,,,0.9970656343356137,pct_se_a03001_006
13,,,0.9955574149334607,pct_se_a01001_013,0.9923611111111111,pct_se_a10002b_008,,,0.9971893726467626,pct_se_a12001_008
14,,,0.9773886365447446,41p,0.992752849002849,pct_se_a10002b_004,,,0.9974103339166711,ep_groupq
15,,,,,0.9914886039886041,41p,,,0.9903837655335773,41p
