,0,1,2,3,4,5,6,7,8,9
0,0.5848715972250397,pct_se_a03001_008,0.5728697580699689,nov_precipitation_inch,0.563146577954481,se_t012_001,0.5749929003204998,pct_se_a09005_010,0.5923769726966612,jul_precipitation_inch
1,0.6356579712496789,pct_se_a12001_004,0.625366816774176,pct_se_a12001_004,0.600585554518777,pct_se_a03001_008,0.5803413255439707,may_precipitation_inch,0.6078745588056311,pct_se_a03001_008
2,0.6672481642257291,se_t012_001,0.662028209393214,may_precipitation_inch,0.6457530393389861,pct_se_a03001_007,0.6216952682326531,se_t012_002,0.6296469092728575,pct_se_a03001_007
3,0.6812243904418029,aug_precipitation_inch,0.7155800776231626,apr_precipitation_inch,0.6902578874058447,aug_precipitation_inch,0.6759571044126198,sep_precipitation_inch,0.6726912518425359,nov_precipitation_inch
4,0.7052889231476598,ep_unemp,0.742227541347181,pct_se_a03001_006,0.724356633805293,ep_unemp,0.7154989384288747,se_t006_001,0.6949504374754892,pct_se_a09005_004
5,0.7207662244580578,sep_precipitation_inch,0.7600984488890691,ep_unemp,0.7402734390847499,all_icu,0.7273182143967977,jul_precipitation_inch,0.7098124332292047,pct_se_a09005_010
6,0.7398136503171191,se_t006_001,0.7836017688344354,sep_precipitation_inch,0.7498411024111864,se_t006_001,0.7414026262052551,pct_se_a03001_007,0.7174192326936859,may_precipitation_inch
7,0.7513962703017025,apr_precipitation_inch,0.7995523821115122,pct_se_a03001_007,0.7590436393633277,mar_precipitation_inch,0.7514571246974184,nov_precipitation_inch,0.7329709115988479,mar_precipitation_inch
8,0.7411862550204877,41p,0.8103371333522656,se_t012_003,0.7598820777043018,41p,0.760632615251464,min_dist,0.7448645651615345,min_dist
9,,,0.8150770146185782,mar_precipitation_inch,,,0.7711130945136382,pct_se_a01001_009,0.7548784940565539,ep_unemp
10,,,0.8218048061449417,pct_se_a09001_009,,,0.7739259199156152,se_a00002_003,0.7579820682380625,pct_se_a10008_005
11,,,0.8296550231922865,se_t009_001,,,0.7810594074134177,pct_se_a10002b_008,0.7129768618064289,41p
12,,,0.7884633588921796,41p,,,0.7870975157883349,pct_se_a09005_005,,
13,,,,,,,0.7944473744709049,mar_precipitation_inch,,
14,,,,,,,0.7504902159654888,41p,,
