,0,1,2,3,4,5,6,7,8,9
0,0.5939929949828932,se_t006_001,0.6147037743248543,se_a00002_002,0.606224728521779,all_icu,0.57246406209853,pct_se_a03001_006,0.6013225688668911,se_a00002_002
1,0.645327058568975,sep_precipitation_inch,0.6637118476746859,pct_se_a10002b_005,0.6496206742667046,apr_precipitation_inch,0.5926068670804766,pct_se_a01001_008,0.6756190244364206,sep_precipitation_inch
2,0.7107049643663705,may_precipitation_inch,0.6957550678188433,pct_se_a09001_006,0.7225445251328655,jul_precipitation_inch,0.6578157328897725,sep_precipitation_inch,0.7383869528175585,pct_se_a01001_009
3,0.7568325963189853,apr_precipitation_inch,0.7189473541861063,se_t012_003,0.7590909705599956,se_t006_001,0.7190961093756338,pct_se_a09001_005,0.7556628396013361,may_precipitation_inch
4,0.7920267218413188,pct_se_a03001_007,0.7363381881617915,pct_se_a03001_008,0.7884160276955117,pct_se_a12001_004,0.7452702611329736,nov_precipitation_inch,0.7779761180304812,mar_precipitation_inch
5,0.8155165185876372,min_dist,0.7480898481344747,may_precipitation_inch,0.8002691116610545,sep_precipitation_inch,0.7675564931640229,may_precipitation_inch,0.7901808051712713,jul_precipitation_inch
6,0.824516207554059,se_t012_003,0.7695038338269301,jul_precipitation_inch,0.811418989276103,mar_precipitation_inch,0.7911139059055811,apr_precipitation_inch,0.7941092944947057,nov_precipitation_inch
7,0.8374443858439151,all_icu,0.7773608124737987,mar_precipitation_inch,0.8163887649262309,may_precipitation_inch,0.8076798247393404,jul_precipitation_inch,0.7998498924905675,pct_se_a03001_007
8,0.8490675754256427,pct_se_a09005_004,0.7842711671873097,sep_precipitation_inch,0.8217980445454177,pct_se_a03001_007,0.8217304285501777,pct_se_a03001_007,0.8038054282120979,aug_precipitation_inch
9,0.8518263080314279,pct_se_a01001_005,0.79474488484996,ep_unemp,0.8275927353374715,pct_se_a10002b_008,0.8301824279551572,mar_precipitation_inch,0.8077812487322001,apr_precipitation_inch
10,0.8563227717148768,jul_precipitation_inch,0.7999513164834273,aug_precipitation_inch,0.828958578441316,nov_precipitation_inch,0.8369778354767603,se_a00002_003,0.8129673955670955,ep_unemp
11,0.8576818532191977,pct_se_a03001_008,0.8027506186863564,apr_precipitation_inch,0.8339283540914438,pct_se_a09001_009,0.8420152271221281,pct_se_a09005_005,0.8148876898319066,pct_se_a03001_008
12,0.7945826064613846,41p,0.8072606055688534,se_t009_001,0.8001203564715269,41p,0.8465793068008168,pct_se_a10002b_008,0.8169229312886257,pct_se_a09001_006
13,,,0.8073823143602852,pct_se_a09001_008,,,0.8482426602837168,aug_precipitation_inch,0.7864010710373646,41p
14,,,0.8103303717527419,pct_se_a10002b_004,,,0.8501088617523361,se_t012_001,,
15,,,0.7832095960620444,41p,,,0.8161183009452716,41p,,
