"","case_ind1","case_ind2"
"1760",135.416890570256,180.555854093674
"1761",104.089219330855,267.657992565056
"1762",24.2541838467136,97.0167353868542
"1763",115.795970045746,131.914090418414
"1764",198.329853862213,187.891440501044
"1765",274.048578373,430.647766014714
"1766",290.32917603762,398.691474136168
"1767",201.090885194191,269.435499769994
"1768",183.759465196591,345.341063903938
"1769",220.279020092117,354.893976815077
"1770",220.850068940711,393.501588633775
"1771",236.473766604356,389.719336023938
"1772",194.984004209588,324.112483818587
"1773",259.505637932222,364.379597804536
"1774",396.328744263663,579.427988689566
"1775",100.50441840179,129.328327075511
"1776",60.7164541590771,100.300149538405
"1777",125.070450365893,184.574345064208
"1778",108.989458429012,157.165958169372
"1779",90.1791631808255,116.255065787329
"1780",88.2783711302975,161.17490486668
"1781",64.3324259207109,81.9800369223067
"1782",124.813123208383,168.017665857439
"1783",51.4581545559057,75.4025559533069
"1784",106.134066623248,172.065835283145
"1785",74.8441880086003,110.769398252728
"1786",74.0550407120919,93.447522731625
"1787",144.959154485734,165.482914373904
"1788",91.0856062377375,128.495765942523
"1789",156.788858768153,183.963398365575
"1790",69.1474734270444,94.2557778991124
"1791",113.809409313136,262.883706019075
"1792",68.0987675339126,97.5879659749372
"1793",165.13865952964,188.628210238597
"1794",65.2477527271943,80.7058980014056
"1795",131.095215024652,185.24323862179
"1796",230.297693636333,322.622919921487
"1797",340.232492203005,85.0581230507513
"1798",207.382186798731,318.811421496557
"1799",416.119962511715,243.673851921275
"1800",552.717527845239,418.725399882757
"1801",138.905911672182,224.700739469706
"1802",457.66590389016,915.33180778032
"1803",181.320561067397,318.166267533356
"1804",618.564338099118,644.492184606267
"1805",139.53488372093,232.558139534884
"1806",0,320
"1807",238.208670795617,214.387803716055
"1808",125.228647812016,78.7955536794709
"1809",281.01369303086,424.075209482935
"1810",98.0948939026279,196.189787805256
"1811",366.949259774769,556.750601037581
"1812",374.122493589474,463.799795423655
"1813",44.23800044238,66.35700066357
"1814",283.004889613276,537.857460364498
"1815",266.569732218587,860.29322670544
"1816",113.513513513514,124.324324324324
"1817",660.707659045806,830.119879313961
"1818",150.309784800381,344.612677347216
"1819",191.484722108649,350.941750483823
"1820",152.303169768153,179.571422870748
"1821",268.742470577333,509.683995922528
"1822",228.406563683356,552.984312075494
"1823",201.692998808178,125.294135623262
"1824",148.761399650734,388.073216480176
"1825",123.183050012318,344.912540034491
"1826",327.300229501356,408.147298143125
"1827",171.518726309794,195.086184886713
"1828",557.592588574776,520.709032132086
"1829",54.5759540038936,63.1078537900321
"1830",303.431187266389,348.578388139935
"1831",451.935835621477,557.037192742751
"1832",191.966151274551,262.484329293773
"1833",273.437192186158,352.237535755656
"1834",317.53259202454,391.823236196319
"1835",290.211197491897,319.867816213697
"1836",280.797664161024,239.796235323352
"1837",131.178419468223,243.857318242209
"1838",233.286395830268,254.30318824741
"1839",330.803217401156,337.600543786111
"1840",111.481962354445,135.273844564235
"1841",281.592943087095,362.141369018463
"1842",309.068727124847,222.312593195066
"1843",325.856623085842,465.795050177922
"1844",473.9336492891,522.63829308956
"1845",413.756983240223,487.081005586592
"1846",146.223616173603,165.296261761465
"1847",271.739130434783,362.31884057971
"1848",419.119685578695,428.904580961855
"1849",346.88712056376,382.395251015168
"1850",87.6595714759505,100.277237067186
"1851",289.017341040462,433.526011560694
"1852",340.146867151985,500.683472676988
"1853",224.129910770922,301.659125188537
"1854",287.690254391523,339.727948016231
"1855",396.17236545377,467.280225919831
"1856",104.353670507707,146.802621222707
"1857",77.914614423966,88.5365437347195
"1858",297.685886439763,425.743378519789
"1859",310.489742905747,384.832357404306
"1860",228.216308237501,270.993294653094
"1861",362.55317598404,465.489127959409
"1862",178.469371850158,203.668104120123
"1863",475.812846946868,495.63838223632
"1864",316.758307434855,391.892353403231
"1865",194.980922125292,173.129611887113
"1866",67.1277461350692,96.6232709519935
"1867",66.6856563279497,81.6821645374287
"1868",277.858285973512,247.615207228096
"1869",94.2994016503445,123.072270305349
"1870",89.0146690035575,113.263492628665
"1871",258.414794899571,331.066765856184
"1872",232.454812973683,286.544021532656
"1873",132.262331042937,138.714152069422
"1874",258.325377660471,370.64075925198
"1875",161.688617121355,279.280338664158
"1876",335.065899387414,329.496937070726
"1877",406.798142148691,408.895039788633
"1878",139.780482337476,176.418680469538
"1879",172.340651182522,255.859582140206
"1880",423.210173640645,497.89432193017
"1881",120.375807398708,166.373067136426
"1882",135.718831128606,171.197197772184
"1883",420.680595521081,542.662329538346
"1884",557.153127246585,725.442781517548
"1885",385.907159856758,439.28913009631
"1886",56.2270414860476,81.0330892004804
"1887",301.061240874081,416.468049875812
"1888",216.754304981335,248.866053867459
"1889",79.0518497542903,119.167713808706
"1890",146.678400938742,120.009600768061
"1891",233.456047409536,493.849331058633
"1892",94.0849218686084,106.356868199296
"1893",95.5776936367313,106.605889056354
"1894",113.914677906248,159.480549068748
"1895",121.29207983998,48.9424181810444
"1896",58.0566844355307,89.7239668549111
"1897",27.5044312694823,39.7286229448078
"1898",57.4149278812491,79.8207533958829
"1899",96.098257596931,123.66429164864
"1900",65.2041774879814,100.569155108582
"1901",96.0947642213321,125.662383981742
"1902",79.0965951957945,113.168974664752
"1903",128.830403975338,110.42606055029
"1904",70.5309976537648,143.940811538295
"1905",39.8159617766767,88.4799150592816
"1906",82.1054083020476,104.04196777206
"1907",44.3131462333826,45.6559688465154
"1908",41.9404445687124,90.8709632322103
"1909",71.7205766334361,86.0646919601234
"1910",80.135339684801,133.558899474668
"1911",81.6768252218036,108.22179341889
"1912",43.2370108813144,68.4586005620811
"1913",31.3298544140828,34.267028265403
"1914",137.10511491495,76.6000315937873
"1915",241.328386701725,158.484313654864
"1916",99.9756815909644,124.294090626604
"1917",95.4602676467254,124.694974613535
"1918",91.0236661531998,116.697007888718
"1919",40.857322823922,66.3931495888732
"1920",46.0359329119594,86.7839546110586
"1921",54.3985079266397,79.6549580354367
"1922",66.7024156737598,120.325926313449
"1923",90.4068307383225,110.497237569061
"1924",94.8652512593028,172.806185392533
"1925",77.8412039439543,69.192181283515
"1926",0,71.0816253998341
"1927",49.6335390367785,62.869149446586
"1928",28.4778584650434,61.7020266742608
"1929",73.3468112753037,98.6644923246471
"1930",63.9872025594881,45.9908018396321
"1931",62.511031358475,66.18815085015
"1932",123.561788917952,113.933597573696
"1933",87.7215394704344,135.414803648535
"1934",33.7880643662626,33.7880643662626
"1935",88.7134735851106,164.75359380092
"1936",101.276078590237,162.041725744379
"1937",85.2557121327129,177.661903347524
"1938",93.3133051117484,91.0373708407301
"1939",79.297216476624,153.339798126484
"1940",0,53.084191527763
"1941",51.7975363796759,53.4162093915408
"1942",82.2177340077571,62.5569715276412
"1943",135.871143059539,156.77439583793
"1944",78.0857828099727,97.6072285124658
"1945",45.9664444955183,170.075844633418
"1946",80.2139037433155,98.0392156862745
"1947",54.6376431506251,111.460792027275
"1948",67.8160878132779,90.7816952400852
"1949",126.971398021919,66.8270515904838
"1950",80.9627203474037,55.2018547823207
"1951",41.6336241078509,60.4678826328311
"1952",60.4466690703939,74.2327514899574
"1953",39.2369270662294,61.8408089630789
"1954",30.7960786326541,30.7960786326541
"1955",97.0000707292182,20.2083480685871
"1956",38.3900428352057,66.0039332956168
"1957",23.5737859500236,55.005500550055
"1958",160.707111289675,107.97509039775
"1959",60.2600697748176,142.721217887726
"1960",81.7054148406744,185.694124637896
"1961",70.9040263357812,136.743479361864
"1962",54.7742085403503,63.6266058802049
"1963",86.8558193398958,106.157112526539
"1964",84.2225424070942,90.4870290324152
"1965",80.3051596065047,75.8437618505878
"1966",66.6028708133971,46.6985645933014
"1967",150.532908471597,147.236567410175
"1968",71.7864985079669,102.049434153482
"1969",101.44862671381,73.1026868967163
"1970",51.9431458657978,62.9613889282398
"1971",66.0483014099876,48.818309737817
"1972",127.376365315416,186.287934273795
"1973",114.057599087539,206.181044504398
"1974",100.302299987462,172.742849978407
"1975",7.00721743395698,28.0288697358279
"1976",61.0731423585866,66.8896321070234
"1977",74.7011952191235,124.501992031873
"1978",87.5514364689255,168.432287302123
"1979",80.8352980801617,71.853598293477
"1980",61.8838041629451,91.6563901773852
"1981",65.8861689726826,65.8861689726826
"1982",51.8134715025907,129.533678756477
"1983",87.2243088808587,85.4442209445147
"1984",123.445761018752,169.737921400785
"1985",92.08910717418,197.333801087529
"1986",56.2340313688097,80.6836102248139
"1987",122.122813072451,132.742188122229
"1988",110.68681166639,182.633239249543
"1989",631.768953068592,631.768953068592
"1990",364.858377340374,355.256841094575
"1991",219.555035128806,307.377049180328
"1992",107.758620689655,107.758620689655
"1993",429.799426934097,397.962432346386
"1994",231.481481481481,231.481481481481
"1995",709.219858156028,520.094562647754
"1996",363.917762951499,327.316838516721
"1997",388.076274028023,389.725323351088
"1998",53.1632110579479,0
"1999",923.645320197044,533.661740558292
"2000",795.053003533569,353.356890459364
"2001",316.455696202532,271.24773960217
"2002",218.627022299956,131.176213379974
"2003",339.401419315026,185.128046899105
"2004",436.13707165109,342.679127725857
"2005",340.715502555366,454.287336740488
"2006",309.570776518697,300.93159205771
"2007",351.802990325418,263.852242744063
"2008",268.937696100403,806.81308830121
"2009",600.240096038415,240.096038415366
"2010",241.935483870968,241.935483870968
"2011",321.304992585269,247.157686604053
"2012",54.0540540540541,378.378378378378
"2013",435.161009573542,156.657963446475
"2014",440.528634361234,280.336403684421
"2015",219.648562300319,146.43237486688
"2016",359.78835978836,497.354497354497
"2017",256.504213997801,427.507023329669
"2018",385.792628491264,360.285677847213
"2019",161.213845424372,331.910858226648
"2020",34.7342827370615,451.545675581799
"2021",153.139356814701,663.603879530373
"2022",514.630201440965,646.963681811498
"2023",352.201257861635,226.415094339623
"2024",277.801892525393,347.252365656741
"2025",114.986584898429,306.630893062476
"2026",601.633003867641,300.81650193382
"2027",333.807257217037,197.811707980466
"2028",550.225733634311,458.52144469526
"2029",461.775269368907,461.775269368907
"2030",76.0456273764259,228.136882129278
"2031",307.328605200946,283.687943262411
"2032",400,266.666666666667
"2033",514.465368858967,546.222490393471
"2034",211.640211640212,476.190476190476
"2035",391.228748068006,458.848531684699
"2036",274.097761534947,91.3659205116492
"2037",584.868093578895,908.412145345943
"2038",338.31406822667,394.699746264449
"2039",332.638488490708,471.607457015715
"2040",365.153886280647,547.73082942097
"2041",404.373619942004,412.354678230333
"2042",205.791031843454,169.687342046357
"2043",434.778360739026,476.790651776729
"2044",207.538703163563,308.503477675567
"2045",418.547731923777,523.441758106149
"2046",130.114653971558,113.276286987004
"2047",348.256527072017,431.487646749606
"2048",210.42891681342,296.988329403337
"2049",234.84988027261,283.201326211089
"2050",164.694336707262,206.194177494036
"2051",211.785687746154,341.829531099056
"2052",221.164973640221,213.449916420213
"2053",219.267170334793,214.046523422059
"2054",185.536845776736,218.962543840952
"2055",200.152497140679,254.956157072055
"2056",399.477832415614,426.960336856983
"2057",254.098360655738,363.387978142077
"2058",296.428399286644,337.398178049839
"2059",223.306819359519,277.149834179708
"2060",174.123999765226,207.38364016982
"2061",490.981174679024,498.857878016121
"2062",223.73396692753,231.86105546977
"2063",370.290577114696,364.904532356664
"2064",180.867401982561,198.636830949268
"2065",438.212094653812,385.626643295355
"2066",139.813298743275,173.000920443879
"2067",491.382993875516,474.766177657504
"2068",217.405846544919,304.368185162887
"2069",296.853143119521,384.414142169164
"2070",156.86320936207,174.621308535134
"2071",344.694533762058,437.299035369775
"2072",133.215408949286,154.378187414141
"2073",343.084860720742,399.825818455326
"2074",328.39151920931,334.768053562889
"2075",279.255319148936,246.010638297872
"2076",522.106198622528,359.179441605569
"2077",250.225898380482,296.564027710201
"2078",219.360317011039,343.192754033399
"2079",90.9918107370337,134.212920837125
"2080",314.076820100917,394.74135859678
"2081",299.262641532718,385.647733933915
"2082",182.166092613854,255.644852659778
"2083",202.175796668913,235.871762780399
"2084",271.997705834047,361.504938105314
"2085",218.623345609875,178.262112574206
"2086",199.025228709389,217.683843900894
"2087",376.598353476966,361.271676300578
"2088",264.335948720762,333.405415175272
"2089",199.837515291305,236.489956764126
"2090",176.611298651942,223.558605888534
"2091",299.978572959074,354.202105097449
"2092",256.556004485889,348.73181448082
"2093",292.078822338188,355.501652331624
"2094",301.217968306631,318.679879512813
"2095",310.89089672593,318.177402117944
"2096",218.718162019685,248.628338022377
"2097",153.801083931449,183.09652848982
"2098",182.062002644413,175.479182300865
"2099",151.640474221119,310.173697270471
"2100",189.651268115942,257.586050724638
"2101",256.335904424984,411.761294438323
"2102",235.718247365502,117.859123682751
