"","x"
"317",419.833394178753
"318",310.333904247494
"319",946.09883658875
"320",612.54071915086
"321",99.2406418304881
"322",68.4697021567956
"323",41.2123293551988
"324",163.114783163718
"325",47.3467543384579
"326",253.638662459327
"327",56.7174760723148
"328",124.927214017257
"329",66.1512658946792
"330",124.514257566636
"331",154.844609796779
"332",80.9084061043997
"333",76.3137812162838
"334",41.6022821823369
"335",105.663765785613
"336",158.96153507835
"337",115.570771891103
"338",16.4948453608247
"339",208.059570740254
"340",26.9077601980411
"341",43.4436318876258
"342",7.33191582960628
"343",41.5858053784308
"344",66.8225860340795
"345",197.515587073438
"346",46.4108910891089
"347",76.2561075493546
"348",76.3603556599057
"349",50.9761941173472
"350",56.2770833463604
"351",30.1633127935537
"352",196.54639898919
"353",11.8736642127761
"354",61.8329801317288
"355",132.498115048853
"356",74.5958539692488
"357",45.7798231453148
"358",35.9109408666507
"359",297.409830746769
"360",143.830300084562
"361",47.8692703902576
"362",118.633540372671
"363",443.992138214315
"364",106.428840868675
"365",63.1875881523272
"366",73.0765215575739
"367",26.0861316638209
"368",99.3934487876152
"369",127.211903627668
"370",197.959606352345
"371",44.9501486604314
"372",74.7695375160513
"373",66.6411875652787
"374",142.241784195059
"375",83.5535203702398
"376",81.1542345449599
"377",80.3262219547036
"378",78.5878370209165
"379",75.2367520872868
"380",136.686301162966
"381",292.680730350992
"382",13.9088506653067
"383",26.2518868543677
"384",81.6940305521215
"385",68.1703666380154
"386",51.3021290383551
"387",47.1087033329408
"388",380.72446426629
"389",97.9791794243723
"390",214.976710856324
"391",757.07702435813
"392",478.948540877701
"393",124.779037121764
"394",159.778952426718
"395",290.519593829475
"396",149.700598802395
"397",87.6424189307625
"398",199.13945638193
"399",124.291152023615
"400",120.362133026323
"401",375.234521575985
"402",131.223660635425
"403",46.4777409305597
"404",379.752490729572
"405",565.447545717036
"406",1599.61221522055
"407",60.3665898364614
"408",64.7968156993428
"409",298.353223548237
"410",69.5472033145901
"411",59.7371565113501
"412",78.0845109352866
"413",110.02108737508
"414",64.544757755456
"415",180.46705027186
"416",116.885242069336
"417",776.287932251235
"418",243.964195773568
"419",120.882441825325
"420",212.329028430252
"421",318.905553116262
"422",405.701754385965
"423",102.096813303215
"424",133.17892298784
"425",131.305173423833
"426",120.928732666882
"427",737.529054174861
"428",86.8701911144205
"429",233.644859813084
"430",266.825761197529
"431",310.55900621118
"432",126.182965299685
"433",963.405526512323
"434",1711.08281413434
"435",217.981044532366
"436",2090.28459273798
"437",124.812780828757
"438",54.4357347268881
"439",119.829113264562
"440",92.7316082310342
"441",37.5445841937301
"442",110.737742477471
"443",153.817918039521
"444",146.195861844911
"445",122.005142230156
"446",77.0910959784145
"447",264.207373180931
"448",216.774522617871
"449",0
"450",64.4843596116869
"451",158.721943308662
"452",255.754475703325
"453",294.695481335953
"454",190.86782376502
"455",566.978468055065
"456",651.532716040325
"457",532.103582830791
"458",90.6283566058002
"459",170.280395050517
"460",38.1606563632894
"461",83.8715088484442
"462",209.753539590981
"463",141.261726940448
"464",159.303313508921
"465",127.437411787275
"466",147.689710950137
"467",112.471055243136
"468",91.1339669313891
"469",184.416781927155
"470",508.140620138961
"471",97.442143727162
"472",199.192745190544
"473",76.7533339729444
"474",126.193580953182
"475",1060.28274206455
"476",60.2262553918776
"477",151.49602322939
"478",25.5636791246996
"479",132.020510025041
"480",130.913418625409
"481",610.179964470534
"482",80.3212851405623
"483",502.452446464888
"484",211.148648648649
"485",27.8202809848379
"486",255.114092691454
"487",577.124868835257
"488",1417.92068792023
"489",83.3998114439046
"490",21.8054949847362
"491",145.25835235526
"492",77.3144453312051
"493",154.77424924273
"494",175.400916380298
"495",158.88778550149
"496",314.568451405728
"497",111.462230311798
"498",166.993392870108
"499",79.7766254487435
"500",282.558438222451
"501",210.948212213901
"502",133.761997512496
"503",269.372362395618
"504",180.8400018084
"505",173.988690735102
"506",75.8592519110696
"507",2345.82472705813
"508",200.476007070976
"509",204.629466643197
"510",304.356096633061
"511",107.403694687097
"512",358.467243510507
"513",311.830052621321
"514",300.867888138862
"515",362.483008608971
"516",1287.08847039697
"517",419.693301049233
"518",0
"519",39.5475757336075
"520",211.970074812968
"521",170.239596469105
"522",2145.11780564998
"523",418.438280353648
"524",287.865367581931
"525",115.542303391726
"526",174.462075267924
"527",43.4719605854224
"528",211.664426074769
"529",851.596743894803
"530",98.5221674876847
"531",134.633429888621
"532",820.668693009118
"533",87.4414070899213
"534",133.20224540928
"535",338.613085576762
"536",228.397411496003
"537",206.145086875429
"538",43.4390349851305
"539",383.582662063675
"540",50.9229789942712
"541",191.570881226054
"542",98.4440111633597
"543",1042.26983207875
"544",255.702158126215
"545",390.886754523118
"546",755.667506297229
"547",36.2259506830825
"548",40.9414270806505
"549",0
"550",29.0484555904444
"551",69.2880651307812
"552",139.331003536225
"553",69.8649278062413
"554",12.527332361516
"555",0
"556",0
"557",8.5450001068125
"558",2163.24225706963
"559",0
"560",8.74527208727782
"561",23.5171591271774
"562",0
"563",0
"564",90.4159132007233
"565",109.637196594286
"566",13.9762403913347
"567",49.9375780274657
"568",0
"569",0
"570",46.3499420625724
"571",109.047290174839
"572",0
"573",15.2683410947401
"574",66.2544169611307
"575",72.4685420646946
"576",17.9996400071999
"577",16.7386428308393
"578",208.91364902507
"579",36.8141849279106
"580",12.466340879625
"581",12.4579544038869
"582",0
"583",503.16809541558
"584",25.0582604555592
"585",52.2838537953325
"586",148.485448426054
"587",0
"588",67.6647213059291
"589",66.803056239823
"590",26.0382762661112
"591",0
"592",74.1228792620656
"593",195.676696056539
"594",17.5561797752809
"595",9.80969197567196
"596",61.1293650187209
"597",52.0742926575247
"598",36.5274564714477
"599",183.027043179441
"600",0
"601",30.6485227412039
"602",21.1014982063727
"603",62.9150646627053
"604",271.672017782168
"605",61.9965758814244
"606",92.8677563150074
"607",32.381322453209
"608",15.1699029126214
"609",282.200095841542
"610",43.4602240177002
"611",708.958216065176
"612",53.5704719558579
"613",27.8655025078952
"614",19.1840388796521
"615",90.5650304584497
"616",71.9239660929874
"617",333.831389685574
"618",0
"619",0
"620",14.7024229593037
"621",74.9906261717285
"622",69.4390864902399
"623",20.795965582677
"624",8.7361677344205
"625",41.4250207125104
"626",23.1320842007865
"627",68.5548634778862
"628",24.6426811237063
"629",33.8829907386492
"630",26.1711593823606
"631",60.1865783930184
"632",92.0000817778505
"633",99.579552998451
"634",188.546255506608
"635",457.856399583767
"636",220.252627109649
"637",55.1141321820603
"638",61.2196844831646
"639",32.2139002979786
"640",286.62498145202
"641",307.658699095229
"642",206.21753624312
"643",92.5571943097447
"644",48.7719588843184
"645",503.779422426727
"646",19.1350937619594
"647",70.3894885030502
"648",56.1041292639138
"649",24.4601299881194
"650",101.914257420031
"651",66.7764768730802
"652",126.632340302549
"653",88.6977556780003
"654",34.9711488022382
"655",89.8270828654839
"656",29.0444379901249
"657",60.6428138265616
"658",201.771429685418
"659",55.3880956406654
"660",65.5952771400459
"661",51.8235408434281
"662",202.09602448249
"663",91.5041880763004
"664",65.3633608651732
"665",34.4803806634025
"666",234.978180597516
"667",47.9966960413888
"668",100.401606425703
"669",42.8291727851199
"670",6.4263222157959
"671",0
"672",337.394564198688
"673",0
"674",490.843873890882
"675",19.3386192225875
"676",265.719380598961
"677",12.7708484100294
"678",91.4358510725734
"679",29.5508274231678
"680",0
"681",46.2235370250532
"682",182.913210569688
"683",18.7195806813927
"684",78.6552204593465
"685",34.141863235283
"686",102.083708641086
"687",22.4398743367037
"688",8.68055555555556
"689",368.083590596058
"690",72.0097933318931
"691",12.3342584027135
"692",14.7743222279678
"693",152.242863615768
"694",360.770937961007
"695",46.5486433322822
"696",156.420310575712
"697",33.8022309472425
"698",19.5656427313637
"699",147.640779437858
"700",298.40413468769
"701",91.4494741655236
"702",68.0387821058003
"703",280.058370060286
"704",99.3904055128545
"705",108.604433035494
"706",3088.43429117249
"707",247.671214349715
"708",76.2631077216397
"709",117.287570604031
"710",170.180580504869
"711",140.925309585919
"712",46.0034502587694
"713",210.279429010474
"714",753.040400617493
"715",154.203355675297
"716",53.8187944590041
"717",139.090146892765
"718",121.201627564713
"719",226.688061944423
"720",67.2947510094213
"721",426.223745496089
"722",135.175728446981
"723",20.7968151163136
"724",196.141039091365
"725",175.427604786668
"726",223.365511773286
"727",278.886500869921
"728",318.400592373195
"729",391.636476798328
"730",81.2974234970399
"731",208.373715836402
"732",24.6440306681271
"733",311.998372182406
"734",137.059769977951
"735",73.3998825601879
"736",80.4754240435805
"737",270.416441319632
"738",366.068775408271
"739",54.6537683773296
"740",42.790978654853
"741",63.1090018680265
"742",198.383808969132
"743",380.23205277934
"744",218.205862905003
"745",324.151610338893
"746",573.305328111037
"747",62.6918587055212
"748",68.259385665529
"749",292.825768667643
"750",82.8667865877074
"751",174.76133340289
"752",215.636482288017
"753",328.947368421053
"754",144.520777479893
"755",68.0851063829787
"756",386.847195357834
"757",110.582239530747
"758",70.8508000236169
"759",52.1675622098179
"760",8.07167648720639
"761",139.680378428185
"762",43.2611004050812
"763",186.189589573383
"764",175.644028103045
"765",60.8149199270221
"766",324.812879536789
"767",186.960979434292
"768",192.686298328656
"769",449.372890071318
"770",24.6584800512896
"771",232.869556260255
"772",69.5803435529463
"773",66.4855177198358
"774",77.4106149305724
"775",139.521904939075
"776",56.1992929107147
"777",118.827567995775
"778",99.2344768925432
"779",74.4002513075155
"780",45.16711833785
"781",59.7918496234982
"782",135.50135501355
"783",133.091349062311
"784",152.38579002508
"785",153.374233128834
"786",51.6058527108251
"787",17.670342097823
"788",195.004563936603
"789",55.9415852078672
"790",13.9821029082774
"791",0
"792",650.252064002338
"793",16.095284081764
"794",18.1950509461427
"795",120.881263404172
"796",868.717042094675
"797",45.7421666539605
"798",203.495331577687
"799",80.2833530106257
"800",20.3873598369011
"801",62.3311863702473
"802",0
"803",9.91817505578974
"804",7.79058896852602
"805",155.687979814248
"806",32.979976442874
"807",17.8015131286159
"808",41.9006117489315
"809",21.2879191059074
"810",24.975024975025
"811",79.7766254487435
"812",103.383661073898
"813",124.851367419738
"814",340.278000706237
"815",11.1111111111111
"816",0
"817",47.0283933925107
"818",41.0603844278492
"819",34.7664851083555
"820",104.81857138453
"821",0
"822",101.781170483461
"823",0
"824",19.8609731876862
"825",0
"826",56.2556255625563
"827",89.9280575539568
"828",112.264945270839
"829",47.3837406078657
"830",28.2220131702728
"831",47.4890181645494
"832",113.887109402804
"833",160.368848351208
"834",109.19414719371
"835",41.8497593638837
"836",0
"837",117.399901136925
"838",25.7214877308504
"839",349.603334677962
"840",32.7958458595245
"841",305.015217678973
"842",101.542478603549
"843",19.5198126097989
"844",13.5016539526092
"845",23.7692010577294
"846",295.095851014089
"847",2437.69823289533
"848",0
"849",110.591237771161
"850",30.603501040519
"851",45.2591083955646
"852",24.0579797311521
"853",1186.21250222256
"854",13.237143424449
"855",18.8928773852258
"856",81.2536273940801
"857",0
"858",10.0836946657255
"859",787.549221826364
"860",58.1691267359849
"861",151.057401812689
"862",39.7166876282518
"863",0
"864",47.6625491520038
"865",15.1080223598731
"866",200.954380295454
"867",35.4054460013304
"868",302.637267617812
"869",0
"870",0
"871",130.678894202136
"872",78.5751702462022
"873",25.821259503658
"874",27.8015177569324
"875",1578.26035362525
"876",16.3371998039536
"877",8.16926721673066
"878",113.571834185122
"879",28.5967571277417
"880",42.7466677029495
"881",641.930343728659
"882",0
"883",13.9260249554367
"884",19.3162062970833
"885",75.0337651943375
"886",719.640761538984
"887",13.5482996883891
"888",23.8815475242796
"889",0
"890",0
"891",55.9945249797798
"892",22.5886604924328
"893",34.9121377865705
"894",41.2825099766066
"895",0
"896",23.9123611962159
"897",113.293051359517
"898",123.076923076923
"899",40.1223732383771
"900",75.2728641324802
"901",50.1504513540622
"902",49.9875031242189
"903",45.526974732529
"904",586.868810368016
"905",0
"906",8.5940185630801
"907",20.6089958266783
"908",0
"909",10.8307159103217
"910",39.4736842105263
"911",40.8967846947873
"912",107.219442458899
"913",39.5256916996047
"914",28.0180716562183
"915",0
"916",1107.8509337209
"917",2007.79321217169
"918",54.8073911681804
"919",34.7331859804231
"920",37.9362670713202
"921",0
"922",55.9440559440559
"923",66.8002672010688
"924",0
"925",50.1504513540622
"926",78.7711697518708
"927",18.3958793230316
"928",20.3316971158035
"929",176.411290322581
"930",0
"931",15.1848758636398
"932",47.2614609042693
"933",138.937130948246
"934",77.0251045399991
"935",416.883793642522
"936",0
"937",40.4040404040404
"938",112.141910490366
"939",0
"940",435.431395092835
"941",0
"942",61.8365453983304
"943",0
"944",656.725410453382
"945",42.0733759676877
"946",0
"947",77.0793917735267
"948",123.977188197372
"949",14.6040833016912
"950",50.1756146512795
"951",53.4104118885293
"952",53.3807829181495
"953",115.964437572478
"954",9.77421561919656
"955",12.4945336415318
"956",0
"957",0
"958",31.3499278951658
"959",58.4624378836597
"960",70.1262272089762
"961",0
"962",19.105846388995
"963",53.3158348029365
"964",10.9122653862942
"965",0
"966",58.0663892383625
"967",86.2812769628991
"968",31.4564328405159
"969",66.0092682401121
"970",121.951219512195
"971",0
"972",0
"973",38.7282384184125
"974",0
"975",77.9006359947446
"976",2459.39891730446
"977",66.1484098939929
"978",79.3335977786593
"979",67.6018252492817
"980",55.8191459670667
"981",24.0615976900866
"982",299.102691924227
"983",164.0838650866
"984",13.1371518654756
"985",0
"986",0
"987",302.986582022796
"988",0
"989",18.4979652238254
"990",0
"991",11.7302052785924
"992",159.337157425112
"993",409.239008879942
"994",421.83105926466
"995",60.989913206662
"996",35.1694728975249
"997",114.097363083164
"998",38.4189473208434
"999",32
"1000",0
"1001",103.308105194601
"1002",40.428542551041
"1003",66.3555802902521
"1004",56.5535595475715
"1005",84.3068770323979
"1006",15.8353127474268
"1007",43.951750744738
"1008",64.8905431216024
"1009",900.691047441572
"1010",101.984780732721
"1011",87.1772518653368
"1012",95.1017267909044
"1013",42.0168067226891
"1014",18.8129056532782
"1015",18.658805090122
"1016",6.188501763723
"1017",122.053334468713
"1018",57.9102666629898
"1019",5.02487312195367
"1020",29.3599530240752
"1021",45.4235748353395
"1022",75.5972180223768
"1023",185.201603767079
"1024",213.991769547325
"1025",0
"1026",0
"1027",76.7440709016191
"1028",13.7164803511419
"1029",36.5281407176375
"1030",31.37808632896
"1031",33.5064499916234
"1032",11.2752283233735
"1033",11.3211819313936
"1034",83.7687981171965
"1035",351.526860945634
"1036",245.960570628524
"1037",9.1399323645005
"1038",31.3408171405778
"1039",68.7915615684476
"1040",36.0496764541538
"1041",0
"1042",90.0137668113947
"1043",15.7604412923562
"1044",128.290201282902
"1045",37.206994915044
"1046",22.8310502283105
"1047",438.616121380298
"1048",442.643859254258
"1049",170.458176449644
"1050",75.7645754411901
"1051",13.5208220659816
"1052",165.271440376531
"1053",27.0160745643658
"1054",19.2647294910901
"1055",34.7270454229754
"1056",27.9545491917847
"1057",6.52869360840896
"1058",0
"1059",40.498126961628
"1060",9.27945065652113
"1061",22.5988700564972
"1062",20.3674284084891
"1063",43.5066347618012
"1064",36.8976459301897
"1065",158.343483556638
"1066",30.1117360491251
"1067",0
"1068",83.0176931458517
"1069",109.324758842444
"1070",26.7976775346137
"1071",35.1493848857645
"1072",84.0747194961631
"1073",63.8384307353027
"1074",162.919517758227
"1075",41.9991600167997
"1076",46.2320850670365
"1077",50.1527378835545
"1078",9.92950054612253
"1079",46.9483568075117
"1080",39.0666619313137
"1081",7.51371252535878
"1082",401.6720005225
"1083",47.5850582916964
"1084",13.7570504883753
"1085",162.54063515879
"1086",43.4138235602329
"1087",9.1734703238235
"1088",45.3001132502831
"1089",41.1240575736806
"1090",46.5874679711158
"1091",19.0061510816228
"1092",8.09126952018772
"1093",66.1752258421952
"1094",0
"1095",65.8879904162923
"1096",8.17661488143908
"1097",89.2707694024438
"1098",42.1023086099221
"1099",61.1945169712794
"1100",145.380142149472
"1101",67.1799906981551
"1102",31.0450541348131
"1103",97.6085895558809
"1104",61.4292539758378
"1105",35.4149451068351
"1106",55.6289548710104
"1107",249.819407657115
"1108",41.3393964448119
"1109",44.2630207052575
"1110",169.989182506568
"1111",30.3331127288771
"1112",0
"1113",67.3299917707788
"1114",209.525344508018
"1115",351.192102079838
"1116",468.389624340463
"1117",831.391896213056
"1118",176.863292148266
"1119",104.008320665653
"1120",581.527074994336
"1121",225.127716685427
"1122",641.121713210438
"1123",191.214927544781
"1124",181.488203266788
"1125",43.0230890577944
"1126",379.186854855698
"1127",376.515634971283
"1128",197.310348408536
"1129",691.839930087754
"1130",425.851988028878
"1131",131.176213379974
"1132",637.575124118108
"1133",146.72855217847
"1134",624.531601299026
"1135",58.064227969092
"1136",368.03666046112
"1137",1384.14690412476
"1138",215.955284552846
"1139",1432.85556066803
"1140",197.653659780668
"1141",154.445339779748
"1142",186.177830516797
"1143",666.912533038294
"1144",181.849300415044
"1145",139.925704422931
"1146",63.9211030956077
"1147",209.053630296695
"1148",220.137323759107
"1149",1653.74835958005
"1150",460.597994506749
"1151",763.029702116653
"1152",455.591348366314
"1153",204.399605084537
"1154",296.138355839848
"1155",288.241725474605
"1156",71.1773572265952
"1157",982.135297603928
"1158",1073.44632768362
"1159",276.352151598895
"1160",1166.09783845279
"1161",1792.84263603894
"1162",219.180751059374
"1163",434.204862345829
"1164",387.047094107157
"1165",468.47580245681
"1166",410.365247332255
"1167",23.0733733271804
"1168",395.614741854591
"1169",529.220191785779
"1170",58.8126564836753
"1171",33.7346349279976
"1172",567.173225960081
"1173",221.70057381325
"1174",370.300396750425
"1175",36.9344413665743
"1176",738.694758478931
"1177",230.149597238205
"1178",44.3307442947256
"1179",7.45656550592797
"1180",164.744087348264
"1181",89.4069340044372
"1182",18.1861167184971
"1183",85.0354041634642
"1184",40.2293070501861
"1185",37.53536986776
"1186",25.8732212160414
"1187",51.2658727028945
"1188",5.95770032767352
"1189",52.9897367246765
"1190",33.6740353379288
"1191",120.861135591086
"1192",6.37368941011504
"1193",98.72809319932
"1194",167.575551011134
"1195",297.807103864759
"1196",342.168558202497
"1197",348.447320089639
"1198",162.118346392867
"1199",212.536670059271
"1200",258.83512321383
"1201",162.36449370473
"1202",345.467575662912
"1203",159.729399605374
"1204",353.693165399716
"1205",13.786447921693
"1206",162.072650827393
"1207",266.20405907458
"1208",406.755226032334
"1209",409.25564963148
"1210",664.55741443947
"1211",103.213513030706
"1212",101.499063085572
"1213",132.146947405515
"1214",94.1341007503833
"1215",136.379585432542
"1216",391.85785018676
"1217",116.688346468743
"1218",446.499835673036
"1219",369.765655013446
"1220",712.64664721691
"1221",0
"1222",1207.80600075535
"1223",391.849529780564
"1224",868.405478888098
"1225",334.514704967979
"1226",941.304796987527
"1227",0
"1228",890.806833858017
"1229",1054.10186453621
"1230",1687.50862972956
"1231",747.63249709254
"1232",67.275348390197
"1233",0
"1234",101.62515561352
"1235",313.32511881711
"1236",47.1617218315898
"1237",188.134112746086
"1238",0
"1239",73.1112916328188
"1240",162.907511199891
"1241",33.7723741979061
"1242",229.463953950757
"1243",156.260771652458
"1244",189.327588905701
"1245",77.2394616409524
"1246",53.5516199365031
"1247",94.9517328691249
"1248",8.03234357010897
"1249",35.5411954765751
"1250",160.814121490043
"1251",413.429324969706
"1252",39.1236306729264
"1253",11.8863663378105
"1254",134.218449595531
"1255",74.8166990872363
"1256",419.897834716976
"1257",58.9414122362372
"1258",28.6225402504472
"1259",21.4850464077002
"1260",36.8450787256515
"1261",278.478237035413
"1262",5.60475283040018
"1263",77.4668345114748
"1264",167.575220754704
"1265",126.744671313971
"1266",250.726310343455
"1267",0
"1268",108.770322876116
"1269",242.2560090846
"1270",150.905812137354
"1271",149.684000443508
"1272",245.831145207815
"1273",0
"1274",25.3100480890914
"1275",205.46303377584
"1276",41.3583934561831
"1277",120.872312114656
"1278",204.692830542462
"1279",16.0539412425751
"1280",55.5607000648208
"1281",635.718306764976
"1282",48.8639139995114
"1283",68.966551222657
"1284",48.0373318693385
"1285",39.122730306308
"1286",21.9490781387182
"1287",108.230314108423
"1288",138.907262865458
"1289",203.322259136213
"1290",65.740045078888
"1291",53.6020583190395
"1292",159.017319060185
"1293",48.9995916700694
"1294",635.981373808827
"1295",49.1177692976159
"1296",80.9639472305567
"1297",0
"1298",42.6257459505541
"1299",60.6722485135299
"1300",441.86800713475
"1301",92.8622828358976
"1302",87.3570520965692
"1303",74.9406719680253
"1304",352.683702549084
"1305",87.4423123633714
"1306",37.0644922164566
"1307",283.315228560524
"1308",233.145643758484
"1309",54.1303064103405
"1310",204.804287491626
"1311",83.2485431504949
"1312",323.17648755036
"1313",970.99310998472
"1314",32.7079182896732
"1315",6.29485081203575
"1316",59.3968973526355
"1317",5.81006884931586
"1318",12.7150970585742
"1319",36.6846829220573
"1320",40.0721298337007
"1321",56.1689799417616
"1322",31.9897632757518
"1323",164.478269354074
"1324",19.9830619760394
"1325",16.790355619732
"1326",16.9491525423729
"1327",19.4418423796815
"1328",244.464513718041
"1329",22.6808800181447
"1330",0
"1331",178.635226866738
"1332",30.7432172776881
"1333",37.7603893515702
"1334",100.315276583548
"1335",5.24370100416874
"1336",36.6219878415
"1337",56.9611240328476
"1338",112.281628744097
"1339",41.0012947777298
"1340",0
"1341",137.299807322077
"1342",5.37634408602151
"1343",0
"1344",14.7797812592374
"1345",11.0791048083315
"1346",142.189721714402
"1347",0
"1348",210.653024375564
"1349",23.2666356444858
