FIPS,Total Population,Population Density (Per Sq. Mile),Area (Land),% Total Population: Male,% Total Population: Female,% Total Population: Under 5 Years,% Total Population: 5 to 9 Years,% Total Population: 10 to 14 Years,% Total Population: 15 to 17 Years,% Total Population: 18 to 24 Years,% Total Population: 25 to 34 Years,% Total Population: 35 to 44 Years,% Total Population: 45 to 54 Years,% Total Population: 55 to 64 Years,% Total Population: 65 to 74 Years,% Total Population: 75 to 84 Years,% Total Population: 85 Years and Over,% Total Population: White Alone,% Total Population: Black or African American Alone,% Total Population: American Indian and Alaska Native Alone,% Total Population: Asian Alone,% Total Population: Native Hawaiian and Other Pacific Islander Alone,% Total Population: Some Other Race Alone,% Total Population: Two or More Races,Households:,% Households: Family Households,% Households: Family Households: Married-Couple Family,% Households: Family Households: Other Family,"% Households: Family Households: Other Family: Male Householder, No Wife Present","% Households: Family Households: Other Family: Female Householder, No Husband Present",% Households: Nonfamily Households,% Households: Nonfamily Households: Male Householder,% Households: Nonfamily Households: Female Householder,% Renter-Occupied Housing Units: 1-Person Household,% Renter-Occupied Housing Units: 2-Person Household,% Renter-Occupied Housing Units: 3-Person Household,% Renter-Occupied Housing Units: 4-Person Household,% Renter-Occupied Housing Units: 5-Person Household,% Renter-Occupied Housing Units: 6-Person Household,% Renter-Occupied Housing Units: 7-or-More Person Household,Average Household Size,% Population 25 Years and Over: Less than High School,% Population 25 Years and Over: High School Graduate (Includes Equivalency),% Population 25 Years and Over: Some College,% Population 25 Years and Over: Bachelor's Degree,% Population 25 Years and Over: Master's Degree,% Population 25 Years and Over: Professional School Degree,% Population 25 Years and Over: Doctorate Degree,Median Household Income (In 2018 Inflation Adjusted Dollars),Per Capita Income (In 2018 Inflation Adjusted Dollars),Median Gross Rent,"% Workers 16 Years and Over: Car, Truck, or Van",% Workers 16 Years and Over: Drove Alone,% Workers 16 Years and Over: Carpooled,% Workers 16 Years and Over: Public Transportation (Includes Taxicab),% Workers 16 Years and Over: Motorcycle,% Workers 16 Years and Over: Bicycle,% Workers 16 Years and Over: Walked,% Workers 16 Years and Over: Other Means,% Workers 16 Years and Over: Worked At Home,% Workers 16 Years and Over: Did Not Work At Home,% Workers 16 Years and Over: Did Not Work At Home: Less than 10 Minutes,% Workers 16 Years and Over: Did Not Work At Home: 10 to 19 Minutes,% Workers 16 Years and Over: Did Not Work At Home: 20 to 29 Minutes,% Workers 16 Years and Over: Did Not Work At Home: 30 to 39 Minutes,% Workers 16 Years and Over: Did Not Work At Home: 40 to 59 Minutes,% Workers 16 Years and Over: Did Not Work At Home: 60 to 89 Minutes,% Workers 16 Years and Over: Did Not Work At Home: 90 or More Minutes,% Workers 16 Years and Over: Worked At Home
13265,1665,8.555683,194.6074808,50.87,49.13,3.48,3.24,4.56,3.24,7.93,12.37,13.39,13.39,13.69,13.93,6.85,3.9,34.11,65.17,0,0.48,0,0,0.24,612,66.83,35.29,31.54,7.19,24.35,33.17,18.79,14.38,38.62,26.98,15.34,13.76,3.7,0,1.59,2.71,28.81,47.79,16.42,4.73,1.47,0.39,0.39,31797,19897,533,95.34,75,20.34,0,0,0,1.21,0.86,2.59,97.41,14.66,15.52,12.59,20.69,22.41,5.52,6.03,2.59
13267,25353,52.72865,480.8201922,58.72,41.28,5.43,5.74,6.04,3.46,9,16.1,14.97,13.84,11.88,8.21,4.15,1.19,59.78,29.2,0.34,0.25,0.02,8.56,1.86,8237,70.78,48.74,22.03,5.18,16.85,29.22,11.93,17.29,31.29,27.63,20.26,9.15,6.69,2.88,2.1,2.3,24.57,39.12,23.16,7.19,4.31,1.51,0.15,38034,17553,549,84.43,73.5,10.93,0.14,0.08,0,1.4,5.99,7.97,92.03,19.7,22.18,15.08,15.22,11.69,5.43,2.73,7.97
13269,8193,21.75021,376.6860263,48.16,51.84,4.93,3.91,7.98,3.86,10.2,9.06,11.28,14.72,15.35,10.92,5.44,2.34,57.27,38.45,0,1.51,0,2.2,0.57,3437,65.9,43.73,22.17,6.46,15.71,34.1,14.05,20.05,38.5,25.84,11.25,7.9,11.25,3.14,2.13,2.34,21.76,37.49,29.54,7.15,3.23,0.79,0.04,33442,19068,601,97.39,88.05,9.33,0.31,0,0,0.2,0.95,1.15,98.85,21.22,24.88,10.56,9.95,15.17,12.15,4.92,1.15
13271,16115,36.8505,437.3074532,58,42,3.94,5.31,4.72,3.06,7.6,15.17,16.49,13.6,13.24,9.44,5.55,1.88,53.68,41.73,0.06,0.11,0,3.75,0.68,4931,66.8,40.82,25.98,7.38,18.6,33.2,14.84,18.35,36.89,26.64,19.08,7.77,9.62,0,0,2.6,29.69,45.88,16.07,4.69,2.5,0.76,0.4,30288,15200,606,93.06,89.75,3.31,0.02,0,0.39,2.42,1.77,2.34,97.66,4.81,49.58,17.22,12.51,8.9,3.7,0.95,2.34
13273,8859,26.38658,335.7388837,47.73,52.27,6.24,7.73,5.32,4.01,8.08,12.24,11.07,12.71,14.29,10.7,5.06,2.55,36.82,59.51,0.11,2.29,0,0.5,0.77,3247,70.83,39.76,31.07,5.54,25.53,29.17,14.01,15.15,23.54,16.79,17.78,20.91,14.3,6.47,0.21,2.63,23.42,31.95,32.36,6.38,4.11,1.33,0.44,38015,19330,649,93.3,81.01,12.29,0.61,0.21,0.46,1.19,0,4.23,95.77,24.19,19.45,16.92,18.02,10.53,4.08,2.59,4.23
13275,44730,82.13226,544.6093619,47.44,52.56,6.4,6.4,7.08,4.16,7.92,12.15,11.69,13.47,13.56,10.08,5.08,2,60.07,36.45,0.11,0.17,0.04,0.91,2.26,17352,67.63,42.78,24.84,6.36,18.49,32.37,16.29,16.08,32.76,26.83,19.05,11.55,5.96,2.44,1.41,2.53,17.38,30.87,28.68,12.93,7.35,1.08,1.71,40112,25542,806,95.2,80.54,14.66,0.11,0.16,0.49,1.15,0.6,2.3,97.7,21.68,36.9,17.59,8.02,7.3,4.71,1.51,2.3
13277,40510,155.2693,260.9015826,48.16,51.84,6.94,6.69,7.12,4.1,11.49,12.97,12.79,11.74,11.89,8.5,4.19,1.57,64.78,30.12,0.09,1.45,0.03,2.56,0.97,15058,68.55,46.69,21.86,4.29,17.57,31.45,14.53,16.92,35.01,23.11,21.13,9.6,6.41,1.75,2.98,2.56,18.24,34.46,30.79,8.91,4.99,1.35,1.26,42790,22072,649,95.88,84.58,11.3,0.26,0.09,0.3,1.3,0.79,1.39,98.61,16.27,52.68,12.1,7.05,6.74,2.08,1.69,1.39
13279,27048,74.30602,364.0082348,46.18,53.82,7.09,7.15,8.29,4.15,8.13,13.58,11.72,11.76,11.92,9.36,4.64,2.21,62.56,25.76,0.01,0.91,0,8.76,1.99,10403,64.56,44.72,19.84,3.46,16.38,35.44,16.76,18.68,40.97,19.1,17.19,14.6,2.85,2.61,2.68,2.56,19.07,38.48,26.63,9.19,5.26,0.75,0.62,36575,23416,595,94.6,82.14,12.46,0.5,0,0.25,1.35,1.28,2.02,97.98,18.55,42.89,16.65,8.4,5.83,3.69,1.96,2.02
13281,11417,68.58549,166.4637705,46.72,53.28,3.43,3.02,3.96,2.5,14.1,7.23,7.14,10.04,14.57,18.56,11.25,4.21,95.36,1.18,0.56,0.67,0,0.51,1.72,4777,65.77,55.2,10.57,3.04,7.54,34.23,11.89,22.34,46.46,11.78,18.43,15.81,5.89,0.22,1.42,2.22,10.82,30.77,32.19,15.88,6.52,2.27,1.56,43927,23940,764,90.97,81.05,9.91,0.19,0,0.02,3.01,0.76,5.05,94.95,14.89,47.97,13.99,8.85,4.79,2.35,2.11,5.05
13283,6777,33.98132,199.4331155,52.72,47.28,7.42,5.4,6.36,4.16,6.91,13.53,11.61,12.01,13.43,10.46,7.16,1.55,72.3,27.15,0,0,0,0.22,0.32,2641,67.1,45.97,21.13,5.68,15.45,32.9,17.87,15.03,35.29,26.3,20.31,8.98,7.68,1.43,0,2.39,25.53,38.9,21.94,7.66,4.08,0.93,0.95,37606,23907,558,96.62,75.73,20.89,0,0,0,0,1.69,1.69,98.31,21.49,29.5,10.58,22.37,8.25,2.05,4.06,1.69
13285,69774,168.5332,414.0074904,47.85,52.15,6.54,6.27,7.83,4.19,10.08,13.39,12.24,12.95,12.34,8.52,4.15,1.5,58.75,35.74,0.19,2.11,0,0.98,2.23,24843,68.22,45.2,23.02,3.21,19.81,31.78,15.42,16.37,35.76,24.16,18.28,12.91,5.59,2.36,0.94,2.74,17.13,34.32,30.08,11.48,5,1.24,0.75,43850,22348,825,94.87,84.62,10.26,1.25,0.22,0,1.18,1.11,1.37,98.63,13.96,39.54,17.84,10.76,8.63,5.26,2.64,1.37
13287,7962,27.89619,285.4152776,48.27,51.73,6.78,6.13,7.36,4.03,6.85,11.44,15.35,10.66,13.36,11.07,5.2,1.77,54.9,42.99,0.21,0.83,0,0.9,0.16,3023,73.27,46.28,26.99,10.62,16.37,26.73,7.44,19.29,17.41,24.54,16.19,13.75,21.38,6.72,0,2.51,17.62,40.42,29.46,7.21,1.77,3.03,0.49,38341,18787,537,96.43,85.63,10.8,0.16,0.06,0,0.91,0.29,2.14,97.86,16.65,25.92,21.84,18.17,12.85,0.88,1.56,2.14
13289,8284,23.05856,359.2592892,49.11,50.89,5.25,5.84,5.13,3.04,7.52,10.51,11.35,13.16,17.01,13.03,7.12,1.04,55.59,42.37,0,0.11,0,0,1.93,3031,63.51,41.41,22.1,5.34,16.76,36.49,15.11,21.38,30.99,23.96,33.39,4.79,5.91,0.96,0,2.71,29.18,37.64,23.76,5.11,3.26,0.79,0.25,33037,19465,577,90.22,81.02,9.2,1.04,0.38,0,1,1.66,5.7,94.3,4.35,11.86,25.75,28.33,18.13,3,2.89,5.7
13291,22775,70.71106,322.0853965,48.51,51.49,4.11,4.76,4.39,3.24,5.77,8.89,8.41,11.91,16.47,19.01,10.02,3.03,96.93,0.65,0.66,0.76,0,0.11,0.89,9070,70.84,57.18,13.66,3.05,10.61,29.16,12.95,16.21,40.98,29.29,12.94,3.9,7.3,5.3,0.3,2.45,11.06,34.19,32.32,11.64,7.89,1.92,0.98,44978,27282,731,92.38,81.97,10.41,0,0,0,0.97,0.97,5.68,94.32,15.06,32.81,18.31,13.9,5.2,2.14,6.9,5.68
13293,26216,81.04698,323.466691,47.69,52.31,6.85,5.29,7.12,3.95,8.24,11.23,11.7,13.66,14.02,10.54,5.51,1.9,69.27,28.11,0.34,0.4,0.76,0,1.13,10204,61.78,43.67,18.11,4.82,13.29,38.22,15.67,22.55,38.15,29.95,12.55,10.75,6.16,2.18,0.26,2.52,20.1,35.91,30.25,8.27,3.81,0.97,0.7,36529,21015,628,97.03,88.06,8.98,0.76,0,0,0.19,0.97,1.04,98.96,18.83,39.42,13.62,10.49,8.71,4.62,3.26,1.04
13295,68824,154.179,446.3902072,49.52,50.48,5.6,6.41,6,4.12,7.88,11.69,12.55,14.04,13.62,10.41,5.9,1.78,92.09,4.09,0.16,0.75,0.01,0.69,2.2,25709,71.76,51.26,20.5,6.47,14.03,28.24,12.48,15.76,31.85,31.96,16.01,12.71,3.91,2.26,1.32,2.62,18.13,36.25,29.72,10.53,3.72,0.94,0.72,43650,23311,732,94.09,84.86,9.23,0.46,0.11,0,1.22,0.76,3.36,96.64,8.1,22.8,22.1,20.75,17.29,2.79,2.82,3.36
13297,90132,275.8105,326.7895666,48.57,51.43,6.17,6.75,7.78,4.53,8.47,11.67,12.88,14.64,12.11,9.16,4.43,1.41,78.09,17.01,0.2,1.18,0.02,1.88,1.63,31133,77.6,58.5,19.1,5.97,13.13,22.4,10.16,12.24,24.58,25.35,20.02,16.97,8.03,3.61,1.44,2.87,12.75,37.79,29.58,13.14,4.69,1.57,0.5,58370,26545,950,93.14,83.14,10,0.18,0.14,0.09,1.39,0.92,4.14,95.86,7.8,21.4,17.48,16.44,16.16,12.69,3.89,4.14
13299,35599,39.59084,899.1727344,49.87,50.13,6.77,7.38,5.86,3.99,8.07,13.16,12.72,12.59,12.89,9.32,4.9,2.33,64.57,29.84,0.5,1.13,0.09,2.53,1.35,13901,66.57,43.89,22.68,5.56,17.12,33.43,15.96,17.47,41.08,21.09,12.15,14.62,6.44,3.52,1.11,2.38,17.07,40.86,28.19,8.36,3.52,1.33,0.68,39887,20457,652,95.24,86.46,8.79,0.75,0,0.17,1.39,0.26,2.19,97.81,15.68,47.12,18.16,6.84,4.98,2.1,2.93,2.19
13301,5346,18.80025,284.3579136,46.3,53.7,5.27,6.66,6.23,2.94,5.5,12.46,10.62,13.32,16.07,12.18,6.49,2.26,37.34,61.11,0,0.84,0,0.11,0.6,2332,61.75,34.86,26.89,4.89,22,38.25,16.81,21.44,34.22,20.82,17.64,11.27,5.97,4.64,5.44,2.26,26.45,42.41,17.71,8.31,3.64,1.07,0.41,34730,22916,619,95.53,88.81,6.73,0.42,0,0,1.69,0,2.35,97.65,10.02,32.22,19.47,17.59,7.9,8.7,1.74,2.35
13303,20461,30.15563,678.5135004,50.64,49.36,5.66,6.01,6.52,4.04,8.68,12.66,12.25,13.66,13.79,9.77,5.22,1.74,44.59,53,0.05,0.61,0,0.52,1.24,7359,70.28,40.86,29.42,7.64,21.78,29.72,12.33,17.39,26.35,28.22,18.6,11.38,11.66,2.49,1.31,2.53,19.84,42.53,23.66,9.62,3.42,0.82,0.11,38092,19579,645,93.64,79.56,14.09,2.59,0,0.63,1.31,0.46,1.37,98.63,21,38.59,13.34,9.91,8.89,3.78,3.12,1.37
13305,29767,46.37056,641.9374545,50.56,49.44,6.93,6.97,6.77,4.09,7.88,13.58,12.84,13.53,12.35,9.31,4.36,1.37,75.05,19.94,0.15,0.47,0,1.72,2.67,10353,68.68,50.96,17.71,4.64,13.08,31.32,13.11,18.22,32.79,23.29,13.77,15.46,4.79,7.78,2.11,2.67,18.08,40.56,28.49,7.91,3.25,1.18,0.53,44869,21067,598,94.29,83.56,10.73,0.48,0,0.08,0.31,2.62,2.23,97.77,17.06,37.47,14.24,10.81,9.33,5.59,3.27,2.23
13307,2613,12.4811,209.3565592,47.99,52.01,2.3,7.54,10.22,3.87,7.04,8.92,10.07,15.42,13.7,14.85,5.24,0.84,50.78,39.99,0.19,0,0,8.3,0.73,1101,65.49,48.23,17.26,4.63,12.62,34.51,15.53,18.98,45.65,30.87,13.48,10,0,0,0,2.37,22.45,44.84,21.01,6.93,4.1,0.39,0.28,35755,21586,484,97.25,95.17,2.09,0,0,0,0.19,2.09,0.47,99.53,15.45,24.36,33.36,7.87,6.82,7.96,3.7,0.47
13309,7939,26.86728,295.489542,63.07,36.93,4.26,4.42,6.07,2.18,13.99,15.51,15.34,13.19,11.17,8.68,4.02,1.17,56.88,42.56,0.45,0,0,0,0.1,1937,60.51,47.13,13.37,4.13,9.24,39.49,18.59,20.91,53.55,19.14,12.32,8.17,3.35,1.07,2.41,3.42,22.03,48.72,16.43,11.43,0.77,0.62,0,27626,12292,455,96.15,91.88,4.27,0,0,0,2.34,0.62,0.88,99.12,5.72,28.3,16.44,29.55,13.48,3.64,1.98,0.88
13311,28928,120.1612,240.7433424,48.84,51.16,4.35,6.1,5.45,4.3,8.89,10.07,10.45,14.47,14.44,12.96,6.38,2.15,94.28,1.44,0.56,0.58,0,1.27,1.86,11588,72.47,59.15,13.32,3.71,9.61,27.53,10.94,16.59,27.2,30.96,21.95,8.97,7.79,3.13,0,2.46,14.91,31.57,32.15,13.13,6.22,1.24,0.78,46288,25617,790,92.79,83.96,8.83,0.12,0.07,0.84,1.32,0.04,4.82,95.18,17.67,20.83,18.62,13.57,12.19,8.53,3.77,4.82
13313,103849,357.5606,290.437497,49.62,50.38,6.79,7.69,7.38,4.58,9.34,13.38,12.87,13.4,11.1,7.95,4.18,1.34,88.73,3.96,0.7,1.45,0,4.01,1.14,36043,71.6,53.67,17.93,5.57,12.36,28.4,13.44,14.96,28.1,24.76,16.1,13.28,8.23,5.28,4.25,2.84,30.6,28.95,24.72,10.29,3.57,1.41,0.45,46970,23271,708,95.8,85.5,10.3,0.44,0.09,0.26,0.91,0.41,2.09,97.91,7.99,39.4,29.36,13.63,5.13,1.52,0.88,2.09
13315,8846,23.41384,377.810776,59.26,40.74,5.29,6.06,4.85,2.93,9.24,13.42,15.27,13.12,13.44,9.31,4.92,2.15,62.81,35.29,0.29,0,0,0.85,0.76,2606,66.39,46.82,19.57,4.57,15,33.61,16.92,16.69,39.78,17.73,19.01,11.5,8.63,1.44,1.92,2.59,17.72,48.43,22.49,6.08,3.57,1.18,0.54,36077,14829,514,94.91,86.06,8.84,0.38,0,0,2.19,0.38,2.15,97.85,11.87,31.16,15.03,20.55,6.4,9.73,3.12,2.15
13317,9884,21.05215,469.5007884,48.26,51.74,5.65,5.45,5.68,4.06,8.68,9.26,10.46,13.24,14.74,13.05,6.19,3.54,53.46,42.47,0,0.86,0,2.45,0.76,3879,62.28,41.4,20.88,5.41,15.47,37.72,17.2,20.52,39.97,18.86,18.78,13.75,7.89,0.75,0,2.52,19.55,44.81,23.07,6.59,2.64,1.62,1.72,35106,23198,704,93.27,81.93,11.33,0.1,0,0,3.69,0.4,2.54,97.46,24.97,31.76,12.09,7.64,7.56,8.29,5.15,2.54
13319,9078,20.20861,449.2143747,47.91,52.09,5.57,6.23,7.23,3.95,7.76,10.7,12.14,13.12,15.08,10.39,5.11,2.72,58.99,39.29,0.11,0,0.07,0.5,1.05,3237,66.6,46.52,20.08,4.05,16.03,33.4,17.24,16.16,37.55,23.78,17.77,11.51,4.88,4.51,0,2.77,15.52,52.3,21.55,7.06,3.18,0.24,0.14,37583,21403,642,95.36,87.23,8.12,0.31,0,0.22,0.97,0.56,2.57,97.43,17.06,22.93,19.04,17.41,12.2,4.96,3.83,2.57
13321,20656,36.19337,570.7121917,48.61,51.39,6.23,7.24,5.83,3.95,8.08,13.2,10.25,12.86,14.23,11.03,5.34,1.76,68.28,28.24,0.37,0.34,0.02,0.47,2.28,8038,74.36,51.31,23.05,2.71,20.34,25.64,13.8,11.84,17.86,32.9,22.75,12.86,12.26,1,0.37,2.55,18.75,41.82,29.07,6.06,3.24,0.56,0.51,46076,23517,714,94.35,87.79,6.56,0.32,0.13,0,0.3,1.19,3.71,96.29,9.84,22.37,19.07,26.62,15.5,1.31,1.58,3.71
15001,197658,49.06552,4028.450084,49.72,50.28,6.08,6.35,5.95,3.48,7.46,12.03,11.62,12,15.69,12.14,4.72,2.48,33.46,0.68,0.43,22.52,12.45,1.78,28.69,68412,66.82,48.45,18.38,5.93,12.44,33.18,16.37,16.81,28.96,26.96,18.65,11.3,7.33,3.78,3.02,2.84,7.55,30.45,32.51,19.57,6.48,1.85,1.58,59297,29253,1168,87.36,73.74,13.62,1.32,0.35,0.3,2.31,0.83,7.52,92.48,13.48,31.1,16.24,12.79,10.78,5.24,2.84,7.52
15003,987638,1644.517,600.5640057,50.39,49.61,6.47,5.8,5.86,3.24,9.71,15.32,12.59,12.26,11.9,9.09,4.84,2.91,21.01,2.38,0.15,42.51,9.51,0.92,23.51,311525,70.48,52.77,17.71,5.44,12.27,29.52,14.65,14.87,28.34,28.49,15.92,13.44,7.52,3.35,2.93,3.05,8.32,26.23,31.13,22.52,7.8,2.52,1.49,82906,35202,1703,78.42,64.01,14.41,8.47,0.72,1.02,5.43,2.03,3.92,96.08,8.83,23.48,18.68,20.06,13.93,8.2,2.91,3.92
15005,75,6.254478,11.99140845,50.67,49.33,5.33,0,0,0,2.67,10.67,10.67,16,38.67,4,8,4,21.33,2.67,2.67,28,25.33,0,20,47,17.02,17.02,0,0,0,82.98,44.68,38.3,71.11,26.67,0,2.22,0,0,0,1.34,13.04,27.54,34.78,18.84,2.9,0,2.9,61875,47709,863,43.64,32.73,10.91,0,0,10.91,40,0,5.45,94.55,76.36,14.55,3.64,0,0,0,0,5.45
15007,71377,115.1457,619.884089,49.56,50.44,6.19,6.57,5.82,3.47,6.94,12.28,12.17,13.04,14.72,11.31,5.31,2.2,32.53,0.68,0.55,34.01,9.02,0.57,22.65,22524,69.75,52.14,17.61,7.16,10.45,30.25,14.62,15.63,28.38,26.89,15.84,16.05,6.29,3.37,3.19,3.13,8.21,30.07,32.2,20.4,6.26,1.62,1.25,78482,31674,1333,88.23,79.06,9.17,0.89,0.23,0.4,2.24,0.72,7.3,92.7,15.96,29.6,14.93,17.31,10.61,3.73,0.56,7.3
15009,165281,142.2959,1161.530064,49.88,50.12,6.09,6.41,5.95,3.64,6.99,12.87,13.26,13.59,14.33,10.41,4.34,2.11,35.52,0.59,0.14,29.16,11.06,1.37,22.17,54274,70.13,51.53,18.6,6.28,12.33,29.87,14.67,15.2,28.98,30.01,16.31,11.33,7.09,3.2,3.08,2.99,7.97,31.84,33.62,17.96,5.78,1.82,1.01,77117,33792,1406,86.64,72.74,13.9,2.73,0.51,0.6,2.34,1.23,5.95,94.05,18.28,31.59,17.32,12.52,9.58,3.56,1.2,5.95
16001,446052,424.0006,1052.008012,50.08,49.92,5.96,6.87,7.3,4.35,8.66,14.39,14,13.04,11.96,8.33,3.68,1.47,90.72,1.39,0.57,2.68,0.2,1.44,3,168741,63.24,50.87,12.37,4.08,8.29,36.76,16.88,19.88,42.01,27.98,14.21,8.76,4.49,1.56,0.97,2.59,4.86,22.98,34.39,25.27,8.7,2.18,1.61,63137,33352,950,88.45,80.88,7.57,0.49,0.29,1.69,1.37,0.58,7.12,92.88,10.56,36.3,26.36,13.51,3.83,1.28,1.03,7.12
16003,4019,2.949064,1362.805116,52.08,47.92,3.83,5.1,6.07,3.33,5.4,7.44,9.33,10.38,21.05,17.96,8.06,2.04,95.84,0.27,1.24,0,0.2,0.1,2.34,1675,66.57,54.03,12.54,2.09,10.45,33.43,20.3,13.13,40,20.31,8.62,13.54,5.23,10.15,2.15,2.36,10.38,37.65,32.92,11.16,6.1,1.73,0.07,45319,25143,619,83.76,70.81,12.95,0.81,0,0,3.36,0.74,11.34,88.66,19.13,14.7,21.54,16.38,8.86,6.38,1.68,11.34
16005,85065,76.46394,1112.485278,49.73,50.27,7.38,7.39,7.45,4.36,10.61,15.18,12.37,10.23,11.63,8.13,3.81,1.45,89.82,0.67,3,1.65,0.2,1.49,3.17,30841,66.05,51.58,14.46,4.34,10.13,33.95,17.12,16.84,36.4,27.57,17.45,9.52,5.85,1.75,1.46,2.69,8.15,26.46,38.16,18.48,5.88,1.32,1.55,49739,24555,682,87.98,76.84,11.14,1.41,0.41,1.05,3.69,0.75,4.72,95.28,25.73,45.68,9.81,5.68,3.37,2.81,2.2,4.72
16007,5962,6.110311,975.727764,48.61,51.39,7.35,8.65,6.07,4.76,7.38,10.72,11.02,10.27,13.3,12.09,6.22,2.16,94.67,0.35,0.44,1.24,0,2.36,0.94,2350,74.98,64.47,10.51,3.11,7.4,25.02,12.26,12.77,28.52,29.43,20.48,10.79,1.46,8.59,0.73,2.52,6.22,38.83,34.68,16.55,2.42,0.56,0.74,54265,24654,590,87.48,70.1,17.39,0.45,0,0.74,5.04,0.21,6.07,93.93,34.74,25.9,8.43,7.15,7.1,3.68,6.94,6.07
16009,9086,11.69473,776.9313773,50.7,49.3,5.73,6.49,6.79,4.37,6.36,8.83,10.27,12.47,16.82,13.49,6.46,1.92,86.87,0.07,9.54,0.35,0.24,0.11,2.82,3346,66.14,53.44,12.7,4.48,8.22,33.86,16.65,17.21,40.38,25.14,8.57,10.46,12.79,1.89,0.78,2.69,11.72,38.92,34.22,9.98,3.93,0.63,0.61,46507,23502,663,87.48,78.78,8.71,0.6,0.84,0.18,4.29,1.89,4.71,95.29,32.18,26.6,8.95,7.99,7.3,7.02,5.25,4.71
16011,45551,21.7553,2093.788629,49.94,50.06,7.8,9.46,8.73,5.37,9,11.34,12.05,10.88,11.68,8.21,3.96,1.52,82.66,0.27,6.52,0.76,0,6.7,3.08,14772,73.92,59,14.93,5.5,9.42,26.08,12.61,13.46,34.57,24.12,14.56,11.62,9.81,3.28,2.03,3.07,12.47,30.01,36.84,14.43,4.64,0.83,0.78,51288,21322,634,88.56,76.26,12.3,1.93,0.12,0.66,1.87,1.33,5.52,94.48,23.64,28.79,16.42,12.64,7.86,3,2.13,5.52
16013,21994,8.338204,2637.73817,51.15,48.85,5.27,5.95,7.3,4.37,7.02,9.69,12.66,14.31,16.13,11.33,4.35,1.62,95.14,0.37,0.02,1.13,0.4,0.94,2.01,8190,60.98,49.5,11.48,2.39,9.08,39.02,18.86,20.16,44.46,21.32,12.7,11.37,7.26,2.26,0.64,2.64,11.6,22.05,28.12,25.23,8.66,2.1,2.23,51968,32861,959,82.23,75.29,6.94,2.34,0,1.24,2.87,1.75,9.56,90.44,25.84,30.04,13.74,8.48,7,2.82,2.53,9.56
16015,7163,3.770882,1899.555686,52.77,47.23,3.02,2.81,7.73,4.36,5,6.77,10.19,14.35,21.32,17.16,5.12,2.18,94.5,0.22,1.13,1.17,0.07,0.18,2.72,3110,69.97,60.42,9.55,2.86,6.69,30.03,19.61,10.42,29.48,27.49,24.7,10.96,1,0,6.37,2.28,6.27,27.38,39.15,16.9,7.35,1.23,1.72,53942,30660,784,82.42,71.17,11.25,0.64,2.03,0.36,5.3,0.32,8.93,91.07,18.65,10.96,6.37,10.43,24.48,12.67,7.51,8.93
16017,42711,24.64269,1733.21165,50.02,49.98,4.84,5.3,6.08,3.77,6.06,9.28,11.17,12.65,17.91,14.74,6.33,1.88,95.32,0.3,1,0.66,0.13,0.47,2.12,17584,67.56,56.85,10.71,3.05,7.66,32.44,17.04,15.39,36.77,25.25,17.04,11.49,7.14,1.33,0.98,2.4,9.15,30.45,37.27,15.55,4.38,1.77,1.42,48710,27590,839,84.82,75.02,9.79,0.66,0.25,0.97,2.67,0.73,9.91,90.09,20.35,27.12,11.39,13.17,10.12,5.12,2.82,9.91
16019,112397,60.23477,1865.982168,50.03,49.97,8.51,9.01,8.75,4.91,8.51,13.79,12.47,10.53,10.79,7.53,3.57,1.63,88.85,0.54,0.44,0.92,0.14,6.55,2.55,39000,72.49,57.83,14.67,4.65,10.02,27.51,12.53,14.97,33.08,26.89,17.49,9.37,7.37,3.52,2.28,2.84,8.3,26.11,35.53,20.73,6.34,1.29,1.71,56609,27272,784,89.35,78.62,10.72,3.14,0.17,0.44,1.59,0.64,4.68,95.32,21.75,42.88,14.3,6.45,3.81,4.16,1.97,4.68
16021,11549,9.103146,1268.682277,49.66,50.34,6.02,7.31,6.01,4.39,6.62,9.16,11.57,11.93,15.92,13.33,4.97,2.77,94.06,0.29,1.03,0.78,0.23,0.62,3,4605,61.89,53.05,8.84,4.21,4.63,38.11,18.55,19.57,50.04,20.97,6.27,6.96,6.53,4.18,5.05,2.48,7.97,41.1,31.92,13.25,4.08,1.33,0.35,43507,25401,643,88.03,77.79,10.24,0.43,0,0,3.98,0,7.56,92.44,22.61,30.32,11.52,6.61,10.9,6.59,3.89,7.56
16023,2602,1.163432,2236.486853,51.58,48.42,3.42,8.92,7.49,2.73,2.81,9.34,13.03,10.88,19.64,12.41,5.27,4.07,99.19,0.15,0.04,0,0,0.61,0,1050,67.14,57.33,9.81,1.52,8.29,32.86,19.24,13.62,29.52,36.14,13.86,10.24,6.63,1.81,1.81,2.43,4.99,36.87,39.96,13.54,3.96,0.41,0.26,42250,25941,661,87.67,76.37,11.3,0.93,1.04,0.41,3.32,1.76,4.87,95.13,37.72,21.45,8.7,14.72,4.97,4.35,3.21,4.87
16025,886,0.8247736,1074.234253,48.87,51.13,7.11,7.45,7.56,2.82,6.21,6.66,11.17,12.42,15.12,15.24,5.08,3.16,99.77,0,0,0,0,0,0.23,357,59.66,53.22,6.44,2.8,3.64,40.34,21.57,18.77,43.82,11.24,3.37,14.61,7.87,19.1,0,2.48,6.39,38.03,36.07,13.28,5.25,0.66,0.33,38393,30803,663,87.43,81.41,6.02,0,0,0.52,0.52,0,11.52,88.48,29.32,11.78,0,3.14,19.9,17.28,7.07,11.52
