,0,1,2,3,4,5,6,7,8,9
0,0.7095963711429812,pct_se_a09005_004,0.717970711297071,x11_15_21,0.7307971990304336,pct_se_a09005_004,0.7159166298098187,x11_15_21,0.6969486019259774,x11_15_21
1,0.7440039656671013,x11_26_21,0.8084309623430962,pct_se_a09001_005,0.7940008079719904,pct_se_a03001_006,0.7992729986731535,se_t016_004,0.8016849080197496,pct_se_a10002b_003
2,0.7971602020860495,pct_se_a09001_005,0.8777196652719665,pct_se_a12001_008,0.8229666038244008,x11_26_21,0.8496517027863777,pct_se_a09001_005,0.8599992265150636,se_t012_002
3,0.8376521077792265,x11_15_21,0.8937238493723849,pct_se_a03001_006,0.8261580931861028,x11_15_21,0.8712751547987616,pct_se_a10002b_006,0.8796844181459567,pct_se_a12001_008
4,0.8747487505432421,se_t012_002,0.9090585774058577,jul_precipitation_inch,0.8816523027201724,se_t016_004,0.8931750331711631,pct_se_a03001_006,0.8911255494965903,pct_se_a09001_005
5,0.8859395371577575,se_t016_004,0.9154951185495118,pct_se_a10002b_007,0.9113789388634528,may_precipitation_inch,0.8986690070765149,pct_se_a10002b_003,0.9077425842131724,pct_se_a03001_008
6,0.9031331486310301,pct_se_a09005_010,0.9204253835425382,pct_se_a09001_009,0.9176407217883112,pct_se_a09001_005,0.9050890092879258,x11_25_21,0.8421703987314847,41p
7,0.9068543568013907,pct_se_a09005_007,0.923465829846583,pct_se_a03001_008,0.9272353891731754,pct_se_a10002b_003,0.9089935316231756,pct_se_a12001_008,,
8,0.8392207192524989,41p,0.9247419804741981,se_t012_003,0.8573660113116078,41p,0.8536944383016365,41p,,
9,,,0.9249860529986054,x11_26_21,,,,,,
10,,,0.8491980474198046,41p,,,,,,
