,0,1,2,3,4,5,6,7,8,9
0,0.7528350867604864,all_icu,0.7301270665391448,all_icu,0.7305348862288363,all_icu,0.7299956864013804,all_icu,0.7393777633991157,pct_se_a10002b_008
1,0.7721956551441455,ep_groupq,0.7769367399918021,min_dist,0.7824328696214818,ep_groupq,0.7691820338617492,pct_se_a10002b_008,0.7994850641647795,pct_se_a09001_005
2,0.8058477934144009,pct_se_a01001_005,0.8503620713212188,pct_se_a10002b_005,0.8644451633775477,pct_se_a01001_009,0.808031381429958,pct_se_a09001_005,0.873625040439987,min_dist
3,0.8368902855581365,min_dist,0.8707200437218199,pct_se_a10002b_004,0.8766041194866817,pct_se_a10008_005,0.8737328804054783,apr_precipitation_inch,0.8880081958373773,pct_se_a10002b_004
4,0.8706517283781937,pct_se_a03001_008,0.8834950129799153,pct_se_a09001_005,0.8912568747978001,pct_se_a09005_010,0.8913781947589776,se_t012_001,0.9129596678529062,pct_se_a09005_004
5,0.888523022270802,pct_se_a09001_008,0.8953135674272441,pct_se_a09005_004,0.8963523131672598,pct_se_a09001_006,0.8980642726194328,se_t012_002,0.9202658255149359,jul_precipitation_inch
6,0.8948216969531357,se_t012_002,0.8967345265746688,pct_se_a03001_007,0.9045885905316511,pct_se_a09005_007,0.903307990941443,pct_se_a12001_004,0.9281920629785398,pct_se_a12001_004
7,0.9012706653914468,may_precipitation_inch,0.8993714988386391,pct_se_a01001_008,0.910870268521514,se_t012_001,0.9084034293109027,pct_se_a12001_008,0.933705381214278,apr_precipitation_inch
8,0.9071047957371225,pct_se_a03001_006,0.9008197841235142,pct_se_a10002b_003,0.9104928286422949,41p,0.9108298285344549,pct_se_a09005_007,0.938207699773536,pct_se_a10002b_006
9,0.912925263014073,sep_precipitation_inch,0.8753244978822243,41p,,,0.898603472446889,41p,0.9416046586865091,pct_se_a01001_005
10,0.9168738898756661,pct_se_a09005_010,,,,,,,0.9430065782378949,pct_se_a03001_008
11,0.9180352507173112,nov_precipitation_inch,,,,,,,0.9466866170602826,may_precipitation_inch
12,0.9196201666894385,se_a00002_003,,,,,,,0.9473471368489161,mar_precipitation_inch
13,0.9204946030878536,pct_se_a03001_007,,,,,,,0.9484659764908875,se_t012_001
14,0.8913786036343764,41p,,,,,,,0.9490186563140299,se_t009_001
15,,,,,,,,,0.9270462633451959,41p
