,0,1,2,3,4,5,6,7,8,9
0,0.7910119047619049,all_icu,0.8134534569109435,se_t012_002,0.7523746474008406,se_t012_002,0.7519141097231018,se_t012_002,0.7869725404409649,all_icu
1,0.9107142857142858,pct_se_a09005_007,0.9082954349202694,all_icu,0.8702435092971044,pct_se_a03001_008,0.863249093316447,pct_se_a03001_008,0.9291059812330895,nov_precipitation_inch
2,0.9544345238095238,se_t012_003,0.940504288757124,pct_se_a09005_005,0.9089286742271603,se_a00002_003,0.8743595647918946,pct_se_a09005_004,0.9540325830407,mar_precipitation_inch
3,0.9492857142857143,41p,0.9544067699038628,pct_se_a03001_007,0.9217661619941282,pct_se_a01001_005,0.8801738529733465,pct_se_a01001_008,0.9600195728513039,pct_se_a10002b_007
4,,,0.9609982154164987,pct_se_a10002b_006,0.9401013182891026,pct_se_a09005_004,0.893385527603477,se_t012_001,0.9620919924011284,pct_se_a01001_005
5,,,0.9650279200967129,pct_se_a09001_006,0.944188590179034,pct_se_a12001_004,0.9015025041736227,pct_se_a03001_006,0.9683092510506016,se_t009_001
6,,,0.9650854873064303,may_precipitation_inch,0.9488803177709977,pct_se_a09001_008,0.8653790800759887,41p,0.9721662541016637,pct_se_a09005_007
7,,,0.9659489954521904,pct_se_a09005_004,0.9513844913937021,all_icu,,,0.9736917851591733,pct_se_a10008_005
8,,,0.9682516838408842,pct_se_a03001_006,0.9535720453629613,jul_precipitation_inch,,,0.9744401588854988,pct_se_a09001_008
9,,,0.9343733809222268,41p,0.9614011858845202,se_t012_001,,,0.9759944735478672,pct_se_a10002b_008
10,,,,,0.90481261873237,41p,,,0.952363133958897,41p
